FID_Global,OBJECTID,SITRECID,REGION,COUNTRY,ISO3,NATNAME,INTNAME,FINCODE,SITLAT,SITLONG,IBASTATUS,KBASTATUS,AZESTATUS,SITAREA,PROTECT,NO_PA,SOURCE,DELTXT,DELGEOM,CREATEDBY,ADDEDBY,ADDEDDATE,CHANGEBY,CHANGEDATE,TRIGGERS,FID_strong,OBJECTID_1,SCAPENAME,PROGRAM,COUNTRY_1,Name,Reason,sq_km
4321,0,23444,Asia,Bhutan,BTN,Sakteng,Sakteng,,27.3150281323,91.94716022,,confirmed,,75462,whole,1,"KBA data supplied by Jack Tordoff, BirdLife International",,3. draft polygon,,,06/01/05,,05/28/08,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,5
3068,0,18057,Asia,India,IND,"Shergaon, Mandla - Phudung and Kalaktang","Shergaon, Mandla - Phudung and Kalaktang",IN360,27.2940498093,92.1270670283,superseded,confirmed,,38164,little/none,0,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,VU,52,85,,,"India, Nepal y Bhutan",Himalayas,,226
15119,0,46869,Asia,India,IND,Mandla Phudung,Mandla Phudung,,27.3571355069,92.1247625335,confirmed,,,23793,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,2. buffered point,BNHS,,11/19/19,,,"VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,226
3068,0,18057,Asia,India,IND,"Shergaon, Mandla - Phudung and Kalaktang","Shergaon, Mandla - Phudung and Kalaktang",IN360,27.2940498093,92.1270670283,superseded,confirmed,,38164,little/none,0,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,VU,52,85,,,"India, Nepal y Bhutan",Himalayas,,136
15120,0,46969,Asia,India,IND,Shergaon - Tenzinggang - Kalaktang,Shergaon - Tenzinggang - Kalaktang,,27.1899595615,92.1340860629,confirmed,,,14370,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,3. draft polygon,BNHS,,11/19/19,,,"VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,136
3075,0,18064,Asia,India,IND,Barail Range,Barail Range,IN367,25.1196029972,93.030437501,superseded,confirmed,,112051,some,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,863
15108,0,46966,Asia,India,IND,Barail Range forests,Barail Range forests,,25.1372366213,93.1116169965,confirmed,,,89289,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,3. draft polygon,BNHS,,11/19/19,,,"CR/EN, VU, endemic, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,863
3075,0,18064,Asia,India,IND,Barail Range,Barail Range,IN367,25.1196029972,93.030437501,superseded,confirmed,,112051,some,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,151
15109,0,46873,Asia,India,IND,Barail Wildlife Sanctuary,Barail Wildlife Sanctuary,,25.0269715973,92.7064817202,confirmed,,,22780,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,-,BNHS,,11/19/19,,,"CR/EN, VU, endemic, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,151
3090,0,18082,Asia,India,IND,"Innerline, Katakal and Barak Reserve Forests","Innerline, Katakal and Barak Reserve Forests",IN385,24.4820463425,92.7788155594,superseded,confirmed,,160383,little/none,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,797
15113,0,46964,Asia,India,IND,Innerline (East) and Barak Reserve Forests,Innerline (East) and Barak Reserve Forests,,24.5565208236,92.9183039167,confirmed,,,85663,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,3. draft polygon,BNHS,,11/19/19,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,797
3090,0,18082,Asia,India,IND,"Innerline, Katakal and Barak Reserve Forests","Innerline, Katakal and Barak Reserve Forests",IN385,24.4820463425,92.7788155594,superseded,confirmed,,160383,little/none,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,699
15114,0,46876,Asia,India,IND,Innerline (West) and Katakhal Reserve Forests,Innerline (West) and Katakhal Reserve Forests,,24.4012772735,92.6041747491,confirmed,,,76671,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,-,BNHS,,11/19/19,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,699
3096,0,18089,Asia,India,IND,Langting-Mupa Reserve Forest,Langting-Mupa Reserve Forest,IN392,25.5813397256,93.0576336532,confirmed,,,45203,little/none,0,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
15568,0,49073,Asia,India,IND,Lumding Reserve Forest,Lumding Reserve Forest,,25.8280518049,93.1247871141,confirmed,,,25416,little/none,0,BNHS 2015 IBA Directory of India,Digitized by BNHS,4. refined polygon,BNHS,,05/28/20,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
3104,0,18099,Asia,India,IND,Ripu and Chirang Reserve Forests,Ripu and Chirang Reserve Forests,IN402,26.7157683302,90.2031893875,superseded,confirmed,,103902,little/none,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,389
15117,0,46874,Asia,India,IND,Chirang Reserve Forest,Chirang Reserve Forest,,26.7475481845,90.3283884093,confirmed,,,53354,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,2. buffered point,BNHS,,10/31/19,,,"CR/EN, VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,389
3104,0,18099,Asia,India,IND,Ripu and Chirang Reserve Forests,Ripu and Chirang Reserve Forests,IN402,26.7157683302,90.2031893875,superseded,confirmed,,103902,little/none,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,305
15118,0,46965,Asia,India,IND,Ripu Reserve Forest,Ripu Reserve Forest,,26.679807156,90.0746282126,confirmed,,,50509,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,3. draft polygon,BNHS,,10/31/19,,,"CR/EN, VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,305
3104,0,18099,Asia,India,IND,Ripu and Chirang Reserve Forests,Ripu and Chirang Reserve Forests,IN402,26.7157683302,90.2031893875,superseded,confirmed,,103902,little/none,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
15121,0,15198,Asia,Bhutan,BTN,Phipsoo Wildlife Sanctuary,Phipsoo Wildlife Sanctuary,BT010,26.7741851372,90.0498180957,confirmed,confirmed,,22449,whole,1,"KBA data supplied by Jack Tordoff, BirdLife International",,3. draft polygon,,,06/01/05,,05/28/08,"CR/EN, VU, endemic, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
3160,0,18165,Asia,India,IND,Sangla (Raksham Chitkul) Wildlife Sanctuary,Sangla (Raksham Chitkul) Wildlife Sanctuary,IN042,31.3464749962,78.3996994093,confirmed,,,33015,whole,5,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
3342,0,18446,Asia,India,IND,"Govind National Park and Wildlife Sanctuary, Sandra, Kotinad and Singtur ranges (Tons forest division)","Govind National Park and Wildlife Sanctuary, Sandra, Kotinad and Singtur ranges (Tons forest division)",IN103,31.1110228573,78.30548502,confirmed,,,161282,most,2,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
3183,0,18194,Asia,India,IND,Pangong Tso,Pangong Tso,IN015,33.7870046096,78.7093829681,confirmed,,,31095,most,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,other,42,66,,Asia,China,Changtang,"Political, Financial",60
10838,0,15473,Asia,China (mainland),CHN,Bangong Co,Bangong Co,CN131,33.6126505829,79.4767313228,confirmed,,,91765,little/none,0,Site description; Google Earth; GeoNames; Flash Earth.,New polygon digitized. Accuracy good,3. draft polygon,,,10/09/09,,01/10/14,"migratory birds/congregations, other",42,66,,Asia,China,Changtang,"Political, Financial",60
3216,0,18287,Asia,India,IND,Norpuh Reserve Forests,Norpuh Reserve Forests,IN416,25.1051224408,92.3728419452,confirmed,confirmed,,25818,little/none,0,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
15108,0,46966,Asia,India,IND,Barail Range forests,Barail Range forests,,25.1372366213,93.1116169965,confirmed,,,89289,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,3. draft polygon,BNHS,,11/19/19,,,"CR/EN, VU, endemic, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
3217,0,18288,Asia,India,IND,Riat Khwan - Umiam Lake,Riat Khwan - Umiam Lake,IN417,25.6420026955,91.8737876067,confirmed,,,2849,little/none,0,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
13597,0,25012,Asia,India,IND,Nongkhlaw,Nongkhlaw,,25.6724793535,91.9052198435,,confirmed,,2676,little/none,0,CEPF Indo-Burma Hotspot 2004; WDPA 2018,Low quality delineation. Circle.,3. draft polygon,CEPF,,09/26/18,,,other,52,85,,,"India, Nepal y Bhutan",Himalayas,,0
3225,0,18297,Asia,India,IND,Loktak Lake and Keibul Lamjao National Park,Loktak Lake and Keibul Lamjao National Park,IN435,24.5612786479,93.8493987438,superseded,confirmed,,31722,most,2,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,254
15110,0,46926,Asia,India,IND,Keibul Lamjao National Park,Keibul Lamjao National Park,,24.5618671382,93.8601713549,confirmed,,,25400,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,-,BNHS,,11/19/19,,,"CR/EN, VU, migratory birds/congregations",52,85,,,"India, Nepal y Bhutan",Himalayas,,254
3225,0,18297,Asia,India,IND,Loktak Lake and Keibul Lamjao National Park,Loktak Lake and Keibul Lamjao National Park,IN435,24.5612786479,93.8493987438,superseded,confirmed,,31722,most,2,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,63
15111,0,46963,Asia,India,IND,Loktak Lake,Loktak Lake,,24.5589202054,93.8061251559,confirmed,,,6324,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,3. draft polygon,BNHS,,11/19/19,,,"CR/EN, VU, migratory birds/congregations",52,85,,,"India, Nepal y Bhutan",Himalayas,,63
3285,0,18369,Asia,India,IND,Barsey Rhododendron Sanctuary,Barsey Rhododendron Sanctuary,IN327,27.2337996038,88.121274424,confirmed,confirmed,,14182,whole,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU, endemic, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
3358,0,18463,Asia,India,IND,Singhalila National Park,Singhalila National Park,IN325,27.1393241639,88.0379651926,confirmed,confirmed,,8872,whole,2,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
3293,0,18377,Asia,India,IND,Pangolakha Wildlife Sanctuary - Zuluk - Bedang Tso - Natula Complex,Pangolakha Wildlife Sanctuary - Zuluk - Bedang Tso - Natula Complex,IN335,27.2720255707,88.8330132553,confirmed,confirmed,,15675,whole,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU, endemic, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
3356,0,18460,Asia,India,IND,Lava - Neora Valley National Park,Lava - Neora Valley National Park,IN322,27.0903255951,88.7349186244,confirmed,confirmed,,13806,whole,1,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"CR/EN, VU, endemic, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
4321,0,23444,Asia,Bhutan,BTN,Sakteng,Sakteng,,27.3150281323,91.94716022,,confirmed,,75462,whole,1,"KBA data supplied by Jack Tordoff, BirdLife International",,3. draft polygon,,,06/01/05,,05/28/08,"CR/EN, VU",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
15120,0,46969,Asia,India,IND,Shergaon - Tenzinggang - Kalaktang,Shergaon - Tenzinggang - Kalaktang,,27.1899595615,92.1340860629,confirmed,,,14370,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,3. draft polygon,BNHS,,11/19/19,,,"VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
5540,0,16292,Asia,Myanmar,MMR,Ngwe Taung,Ngwe Taung,MM038,21.0788085893,92.9970380995,confirmed,confirmed,,72636,little/none,0,Provided by Jack Tordoff from the 2012 CEPF Indo Burma Hotspot Profile,,3. draft polygon,CEPF,,10/08/13,,01/10/14,"VU, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,35
5540,0,16292,Asia,Myanmar,MMR,Ngwe Taung,Ngwe Taung,MM038,21.0788085893,92.9970380995,confirmed,confirmed,,72636,little/none,0,Provided by Jack Tordoff from the 2012 CEPF Indo Burma Hotspot Profile,,3. draft polygon,CEPF,,10/08/13,,01/10/14,"VU, other",57,96,,,Myanmar,,,35
5590,0,31584,Asia,Myanmar,MMR,Thamihla Kyun,Thamihla Kyun,,15.861845209,94.2738176191,,confirmed,,8537,little/none,1,Provided by Jack Tordoff from the 2012 CEPF Indo Burma Hotspot Profile,,3. draft polygon,CEPF,,10/08/13,,01/10/14,"CR/EN, VU",57,96,,,Myanmar,,,85
5648,0,16306,Asia,Myanmar,MMR,Ayeyarwady Delta (including Meinmahla Kyun),Ayeyarwady Delta (including Meinmahla Kyun),MM047,15.9627466906,95.0319735301,confirmed,,,652375,little/none,4,,,3. draft polygon,,,07/31/09,,01/10/14,"CR/EN, VU, migratory birds/congregations",57,96,,,Myanmar,,,85
12737,0,23235,Asia,China (mainland),CHN,Gongbo Nature Reserve,Gongbo Nature Reserve,CN149,29.5535887998,93.954032246,confirmed,confirmed,,2171519,whole,1,CEPF Mountains of South West China Hotspot Profile,PA and IBA;,3. draft polygon,CEPF Mountains of South West China Hotspot Profile,,02/15/19,,,"CR/EN, VU, endemic, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,2
13356,0,18050,Asia,India,IND,Nacho - Limeking - Taksing - Majha,Nacho - Limeking - Taksing - Majha,IN353,28.560340692,93.5294809035,confirmed,confirmed,,100184,little/none,0,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,,,10/20/10,,,"VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,2
12737,0,23235,Asia,China (mainland),CHN,Gongbo Nature Reserve,Gongbo Nature Reserve,CN149,29.5535887998,93.954032246,confirmed,confirmed,,2171519,whole,1,CEPF Mountains of South West China Hotspot Profile,PA and IBA;,3. draft polygon,CEPF Mountains of South West China Hotspot Profile,,02/15/19,,,"CR/EN, VU, endemic, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
15115,0,46968,Asia,India,IND,Mechuka - Tato,Mechuka - Tato,,28.8762685546,94.3148981861,confirmed,,,368746,little/none,0,"IBA Directory: Asad R. Rahmani, M. Zafar-ul Islam and Raju M. Kasambe. 2016. Important Bird and Biodiversity Areas in India.  Published by Bombay Natural History Society alongwith BirdLife International and RSPB, UK",Digitized by BNHS,3. draft polygon,BNHS,,11/19/19,,,"VU, endemic",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
12737,0,23235,Asia,China (mainland),CHN,Gongbo Nature Reserve,Gongbo Nature Reserve,CN149,29.5535887998,93.954032246,confirmed,confirmed,,2171519,whole,1,CEPF Mountains of South West China Hotspot Profile,PA and IBA;,3. draft polygon,CEPF Mountains of South West China Hotspot Profile,,02/15/19,,,"CR/EN, VU, endemic, other",52,85,,,"India, Nepal y Bhutan",Himalayas,,0
15573,0,18047,Asia,India,IND,Mechuka - Monigong - Jorgging,Mechuka - Monigong - Jorgging,IN350,28.8005390944,94.3109056514,superseded,confirmed,,449550,little/none,0,Recieved from Partner in August 2010,Digitized by BNHS,3. draft polygon,CEPF,,10/20/10,,05/29/20,VU,52,85,,,"India, Nepal y Bhutan",Himalayas,,0
13173,0,46714,Central Asia,Afghanistan,AFG,Wakhan National Park,Wakhan National Park,,37.0568229473,73.3477560558,,confirmed,,1089075,whole,1,CEPF Central Asia Hotspot Profile,"Expert input (XLS screening sheet on A, B and D criteria)",3. draft polygon,"V. Novikov, Mountains of Central Asia CEPF ecosystem profile 2016-2019",,02/12/18,,,VU,43,67,,Asia,"Kyrgyzstan, Tajikistan, China, Pakistan","Upper Syr Darya River Basin, Tian Shan Mountains, Upper Amu Darya River Basin, Greater Pamirs",Limitations in B: Financial,820
13210,0,8002,Central Asia,Afghanistan,AFG,Pamir-i-Buzurg,Big Pamir,AF003,37.1231177345,73.025999585,confirmed,,,82312,whole,1,Original IBA Boundary preserved although site falls within Central Asia Mountains Hotspot,Digitized using Google Earth. Based on site description in IBA Directory. Reviewed by Mike Evans.,3. draft polygon,"Tris Allinson, BirdLife International",,01/16/09,,,other,43,67,,Asia,"Kyrgyzstan, Tajikistan, China, Pakistan","Upper Syr Darya River Basin, Tian Shan Mountains, Upper Amu Darya River Basin, Greater Pamirs",Limitations in B: Financial,820
13173,0,46714,Central Asia,Afghanistan,AFG,Wakhan National Park,Wakhan National Park,,37.0568229473,73.3477560558,,confirmed,,1089075,whole,1,CEPF Central Asia Hotspot Profile,"Expert input (XLS screening sheet on A, B and D criteria)",3. draft polygon,"V. Novikov, Mountains of Central Asia CEPF ecosystem profile 2016-2019",,02/12/18,,,VU,43,67,,Asia,"Kyrgyzstan, Tajikistan, China, Pakistan","Upper Syr Darya River Basin, Tian Shan Mountains, Upper Amu Darya River Basin, Greater Pamirs",Limitations in B: Financial,3782
